,web-scraper-order,web-scraper-start-url,Preis,plz,jahr,ps-stand,Farbe,PLZ4,%_IN_GDE,KTKZ,GDENR,GDENAMK,Hist.-Nummer,Kanton,Bezirks-nummer,Bezirksname,BFS Gde-nummer,Gemeindename,Datum der Aufnahme
1870,1669622809-2059,https://www.autolina.ch/elektro-auto,50'699,6403,,136.0,grau,6403.0,64.27,SZ,1331.0,Küssnacht (SZ),14470.0,SZ,504.0,Küssnacht (SZ),1331,Küssnacht (SZ),2004-01-01
1871,1669622809-2060,https://www.autolina.ch/elektro-auto,66'990,8048,2022.0,265.0,sonstiges,8048.0,5.92,ZH,261.0,Zürich,13688.0,ZH,112.0,Zürich,261,Zürich,1990-01-01
1872,1669622809-2061,https://www.autolina.ch/elektro-auto,49'800,7000,,204.0,weiss,7000.0,100.0,GR,3901.0,Chur,16599.0,GR,1848.0,Plessur,3901,Chur,2021-01-01
1873,1669622809-2062,https://www.autolina.ch/elektro-auto,45'000,7000,,204.0,weiss,7000.0,100.0,GR,3901.0,Chur,16599.0,GR,1848.0,Plessur,3901,Chur,2021-01-01
1874,1669622809-2063,https://www.autolina.ch/elektro-auto,45'700,7000,,204.0,blau,7000.0,100.0,GR,3901.0,Chur,16599.0,GR,1848.0,Plessur,3901,Chur,2021-01-01
1875,1669622809-2064,https://www.autolina.ch/elektro-auto,85'000,7075,2019.0,360.0,schwarz,7075.0,39.39,GR,3911.0,Churwalden,16053.0,GR,1848.0,Plessur,3911,Churwalden,2017-01-01
1876,1669622809-2065,https://www.autolina.ch/elektro-auto,61'900,7075,2022.0,269.0,weiss,7075.0,39.39,GR,3911.0,Churwalden,16053.0,GR,1848.0,Plessur,3911,Churwalden,2017-01-01
1877,1669622809-2066,https://www.autolina.ch/elektro-auto,79'900,7075,2022.0,487.0,schwarz,7075.0,39.39,GR,3911.0,Churwalden,16053.0,GR,1848.0,Plessur,3911,Churwalden,2017-01-01
1878,1669622809-2067,https://www.autolina.ch/elektro-auto,41'900,6064,2022.0,204.0,weiss,6064.0,77.54,OW,1404.0,Kerns,12688.0,OW,600.0,Kt. Obwalden,1404,Kerns,1848-09-12
1879,1669622809-2068,https://www.autolina.ch/elektro-auto,41'950,5033,2022.0,218.0,weiss,5033.0,100.0,AG,4003.0,Buchs (AG),11454.0,AG,1901.0,Aarau,4003,Buchs (AG),1848-09-12
1880,1669622809-2069,https://www.autolina.ch/elektro-auto,47'100,5033,,122.0,weiss,5033.0,100.0,AG,4003.0,Buchs (AG),11454.0,AG,1901.0,Aarau,4003,Buchs (AG),1848-09-12
1881,1669622809-2070,https://www.autolina.ch/elektro-auto,44'527,5033,2022.0,122.0,weiss,5033.0,100.0,AG,4003.0,Buchs (AG),11454.0,AG,1901.0,Aarau,4003,Buchs (AG),1848-09-12
1882,1669622809-2071,https://www.autolina.ch/elektro-auto,46'800,5033,2022.0,218.0,blau,5033.0,100.0,AG,4003.0,Buchs (AG),11454.0,AG,1901.0,Aarau,4003,Buchs (AG),1848-09-12
1883,1669622809-2072,https://www.autolina.ch/elektro-auto,45'700,5033,2019.0,77.0,weiss,5033.0,100.0,AG,4003.0,Buchs (AG),11454.0,AG,1901.0,Aarau,4003,Buchs (AG),1848-09-12
1884,1669622809-2073,https://www.autolina.ch/elektro-auto,39'769,5033,2022.0,136.0,grau,5033.0,100.0,AG,4003.0,Buchs (AG),11454.0,AG,1901.0,Aarau,4003,Buchs (AG),1848-09-12
1885,1669622809-2074,https://www.autolina.ch/elektro-auto,50'569,5033,2022.0,218.0,grau,5033.0,100.0,AG,4003.0,Buchs (AG),11454.0,AG,1901.0,Aarau,4003,Buchs (AG),1848-09-12
1886,1669622809-2075,https://www.autolina.ch/elektro-auto,35'800,8500,,136.0,weiss,8500.0,0.35,ZH,220.0,Hagenbuch,12001.0,ZH,110.0,Winterthur,220,Hagenbuch,1848-09-12
1887,1669622809-2076,https://www.autolina.ch/elektro-auto,34'400,8280,2022.0,136.0,weiss,8280.0,0.13,TG,4643.0,Bottighofen,15425.0,TG,2013.0,Kreuzlingen,4643,Bottighofen,2011-01-01
1888,1669622809-2077,https://www.autolina.ch/elektro-auto,48'950,6030,,218.0,blau,6030.0,0.15,LU,1051.0,Adligenswil,15538.0,LU,312.0,Luzern-Land,1051,Adligenswil,2013-01-01
1889,1669622809-2078,https://www.autolina.ch/elektro-auto,35'000,6130,2022.0,136.0,schwarz,6130.0,1.18,LU,1132.0,Hergiswil bei Willisau,15565.0,LU,315.0,Willisau,1132,Hergiswil bei Willisau,2013-01-01
1890,1669622809-2079,https://www.autolina.ch/elektro-auto,32'990,5033,2020.0,145.0,weiss,5033.0,100.0,AG,4003.0,Buchs (AG),11454.0,AG,1901.0,Aarau,4003,Buchs (AG),1848-09-12
1891,1669622809-2080,https://www.autolina.ch/elektro-auto,94'990,8184,2022.0,408.0,weiss,8184.0,100.0,ZH,51.0,Bachenbülach,11683.0,ZH,103.0,Bülach,51,Bachenbülach,1848-09-12
1892,1669622809-2081,https://www.autolina.ch/elektro-auto,52'900,6330,,204.0,sonstiges,6330.0,77.51,ZG,1702.0,Cham,11397.0,ZG,900.0,Kt. Zug,1702,Cham,1848-09-12
1893,1669622809-2082,https://www.autolina.ch/elektro-auto,71'900,6215,2022.0,299.0,weiss,6215.0,44.92,LU,1081.0,Beromünster,15663.0,LU,314.0,Sursee,1081,Beromünster,2015-01-01
1894,1669622809-2083,https://www.autolina.ch/elektro-auto,38'300,8953,,109.0,weiss,8953.0,99.32,ZH,243.0,Dietikon,13691.0,ZH,111.0,Dietikon,243,Dietikon,1990-01-01
1895,1669622809-2084,https://www.autolina.ch/elektro-auto,38'300,8953,,109.0,weiss,8953.0,99.32,ZH,243.0,Dietikon,13691.0,ZH,111.0,Dietikon,243,Dietikon,1990-01-01
1896,1669622809-2085,https://www.autolina.ch/elektro-auto,24'700,8953,2020.0,145.0,grau,8953.0,99.32,ZH,243.0,Dietikon,13691.0,ZH,111.0,Dietikon,243,Dietikon,1990-01-01
1897,1669622809-2086,https://www.autolina.ch/elektro-auto,42'470,8953,,218.0,grau,8953.0,99.32,ZH,243.0,Dietikon,13691.0,ZH,111.0,Dietikon,243,Dietikon,1990-01-01
1898,1669622809-2087,https://www.autolina.ch/elektro-auto,38'540,8953,,150.0,rot,8953.0,99.32,ZH,243.0,Dietikon,13691.0,ZH,111.0,Dietikon,243,Dietikon,1990-01-01
1899,1669622809-2088,https://www.autolina.ch/elektro-auto,36'900,8953,,109.0,weiss,8953.0,99.32,ZH,243.0,Dietikon,13691.0,ZH,111.0,Dietikon,243,Dietikon,1990-01-01
1900,1669622809-2089,https://www.autolina.ch/elektro-auto,38'300,8953,,109.0,weiss,8953.0,99.32,ZH,243.0,Dietikon,13691.0,ZH,111.0,Dietikon,243,Dietikon,1990-01-01
1901,1669622809-2090,https://www.autolina.ch/elektro-auto,36'700,8953,,109.0,weiss,8953.0,99.32,ZH,243.0,Dietikon,13691.0,ZH,111.0,Dietikon,243,Dietikon,1990-01-01
1902,1669622809-2091,https://www.autolina.ch/elektro-auto,36'700,8953,,109.0,weiss,8953.0,99.32,ZH,243.0,Dietikon,13691.0,ZH,111.0,Dietikon,243,Dietikon,1990-01-01
1903,1669622809-2092,https://www.autolina.ch/elektro-auto,38'300,8953,,109.0,weiss,8953.0,99.32,ZH,243.0,Dietikon,13691.0,ZH,111.0,Dietikon,243,Dietikon,1990-01-01
1904,1669622809-2093,https://www.autolina.ch/elektro-auto,42'900,6064,2022.0,204.0,weiss,6064.0,77.54,OW,1404.0,Kerns,12688.0,OW,600.0,Kt. Obwalden,1404,Kerns,1848-09-12
1905,1669622809-2094,https://www.autolina.ch/elektro-auto,32'990,5033,2020.0,145.0,weiss,5033.0,100.0,AG,4003.0,Buchs (AG),11454.0,AG,1901.0,Aarau,4003,Buchs (AG),1848-09-12
1906,1669622809-2095,https://www.autolina.ch/elektro-auto,94'990,8184,2022.0,408.0,weiss,8184.0,100.0,ZH,51.0,Bachenbülach,11683.0,ZH,103.0,Bülach,51,Bachenbülach,1848-09-12
1907,1669622809-2096,https://www.autolina.ch/elektro-auto,68'990,5070,,299.0,sonstiges,5070.0,100.0,AG,4163.0,Frick,11953.0,AG,1906.0,Laufenburg,4163,Frick,1848-09-12
1908,1669622809-2097,https://www.autolina.ch/elektro-auto,70'560,5070,,299.0,sonstiges,5070.0,100.0,AG,4163.0,Frick,11953.0,AG,1906.0,Laufenburg,4163,Frick,1848-09-12
1909,1669622809-2098,https://www.autolina.ch/elektro-auto,69'890,8754,2022.0,299.0,grau,8754.0,0.02,GL,1630.0,Glarus Nord,15479.0,GL,800.0,Kt. Glarus,1630,Glarus Nord,2011-01-01
1910,1669622809-2099,https://www.autolina.ch/elektro-auto,42'680,6331,,122.0,weiss,6331.0,0.33,ZG,1702.0,Cham,11397.0,ZG,900.0,Kt. Zug,1702,Cham,1848-09-12
1911,1669622809-2100,https://www.autolina.ch/elektro-auto,46'990,1121,2022.0,136.0,weiss,1121.0,100.0,VD,5622.0,Bremblens,14770.0,VD,2227.0,Morges,5622,Bremblens,2006-09-01
1913,1669622809-2102,https://www.autolina.ch/elektro-auto,68'500,6330,2022.0,170.0,sonstiges,6330.0,77.51,ZG,1702.0,Cham,11397.0,ZG,900.0,Kt. Zug,1702,Cham,1848-09-12
1914,1669622809-2103,https://www.autolina.ch/elektro-auto,51'900,6014,2022.0,136.0,weiss,6014.0,11.75,LU,1061.0,Luzern,15600.0,LU,311.0,Luzern-Stadt,1061,Luzern,2013-01-01
1915,1669622809-2104,https://www.autolina.ch/elektro-auto,39'926,6030,,122.0,weiss,6030.0,0.15,LU,1051.0,Adligenswil,15538.0,LU,312.0,Luzern-Land,1051,Adligenswil,2013-01-01
1916,1669622809-2105,https://www.autolina.ch/elektro-auto,48'950,6030,,218.0,grau,6030.0,0.15,LU,1051.0,Adligenswil,15538.0,LU,312.0,Luzern-Land,1051,Adligenswil,2013-01-01
1917,1669622809-2106,https://www.autolina.ch/elektro-auto,49'000,5614,2022.0,218.0,schwarz,5614.0,99.55,AG,4076.0,Sarmenstorf,13010.0,AG,1903.0,Bremgarten,4076,Sarmenstorf,1848-09-12
1918,1669622809-2107,https://www.autolina.ch/elektro-auto,37'500,5614,,122.0,weiss,5614.0,99.55,AG,4076.0,Sarmenstorf,13010.0,AG,1903.0,Bremgarten,4076,Sarmenstorf,1848-09-12
1919,1669622809-2108,https://www.autolina.ch/elektro-auto,49'000,5614,,218.0,schwarz,5614.0,99.55,AG,4076.0,Sarmenstorf,13010.0,AG,1903.0,Bremgarten,4076,Sarmenstorf,1848-09-12
1920,1669622809-2109,https://www.autolina.ch/elektro-auto,43'200,6170,,122.0,weiss,6170.0,0.16,LU,1004.0,Flühli,15543.0,LU,316.0,Entlebuch,1004,Flühli,2013-01-01
1921,1669622809-2110,https://www.autolina.ch/elektro-auto,66'190,8032,,299.0,sonstiges,8032.0,5.92,ZH,261.0,Zürich,13688.0,ZH,112.0,Zürich,261,Zürich,1990-01-01
1922,1669622809-2111,https://www.autolina.ch/elektro-auto,57'550,6208,,170.0,sonstiges,6208.0,89.33,LU,1095.0,Oberkirch,15569.0,LU,314.0,Sursee,1095,Oberkirch,2013-01-01
1923,1669622809-2112,https://www.autolina.ch/elektro-auto,38'111,8404,,122.0,weiss,8404.0,17.4,ZH,230.0,Winterthur,10347.0,ZH,110.0,Winterthur,230,Winterthur,1922-01-01
1924,1669622809-2113,https://www.autolina.ch/elektro-auto,55'070,6010,2022.0,170.0,schwarz,6010.0,83.38,LU,1059.0,Kriens,15576.0,LU,312.0,Luzern-Land,1059,Kriens,2013-01-01
1925,1669622809-2114,https://www.autolina.ch/elektro-auto,33'500,5312,2022.0,136.0,grau,5312.0,100.0,AG,4304.0,Döttingen,12210.0,AG,1911.0,Zurzach,4304,Döttingen,1848-09-12
1926,1669622809-2115,https://www.autolina.ch/elektro-auto,89'900,6370,2022.0,408.0,schwarz,6370.0,62.44,NW,1508.0,Oberdorf (NW),12556.0,NW,700.0,Kt. Nidwalden,1508,Oberdorf (NW),1850-01-01
1927,1669622809-2116,https://www.autolina.ch/elektro-auto,71'900,1219,2022.0,299.0,schwarz,1219.0,51.74,GE,6643.0,Vernier,10918.0,GE,2500.0,Cant. de Genève,6643,Vernier,1848-09-12
1928,1669622809-2117,https://www.autolina.ch/elektro-auto,37'888,8404,,122.0,weiss,8404.0,17.4,ZH,230.0,Winterthur,10347.0,ZH,110.0,Winterthur,230,Winterthur,1922-01-01
1929,1669622809-2118,https://www.autolina.ch/elektro-auto,67'950,3714,2022.0,299.0,schwarz,3714.0,72.85,BE,563.0,Frutigen,15139.0,BE,249.0,Frutigen-Niedersimmental,563,Frutigen,2010-01-01
1930,1669622809-2119,https://www.autolina.ch/elektro-auto,38'950,6014,,136.0,weiss,6014.0,11.75,LU,1061.0,Luzern,15600.0,LU,311.0,Luzern-Stadt,1061,Luzern,2013-01-01
1931,1669622809-2120,https://www.autolina.ch/elektro-auto,70'850,9050,2022.0,299.0,blau,9050.0,99.38,AI,3101.0,Appenzell,14097.0,AI,1600.0,Kt. Appenzell i.Rh.,3101,Appenzell,1997-01-01
1932,1669622809-2121,https://www.autolina.ch/elektro-auto,53'640,9300,,204.0,sonstiges,9300.0,0.04,SG,3203.0,St. Gallen,14380.0,SG,1721.0,St. Gallen,3203,St. Gallen,2003-01-01
1933,1669622809-2122,https://www.autolina.ch/elektro-auto,39'555,8404,,122.0,grau,8404.0,17.4,ZH,230.0,Winterthur,10347.0,ZH,110.0,Winterthur,230,Winterthur,1922-01-01
1934,1669622809-2123,https://www.autolina.ch/elektro-auto,36'666,8404,,122.0,grün,8404.0,17.4,ZH,230.0,Winterthur,10347.0,ZH,110.0,Winterthur,230,Winterthur,1922-01-01
1935,1669622809-2124,https://www.autolina.ch/elektro-auto,79'970,8406,2022.0,299.0,sonstiges,8406.0,11.54,ZH,230.0,Winterthur,10347.0,ZH,110.0,Winterthur,230,Winterthur,1922-01-01
1936,1669622809-2125,https://www.autolina.ch/elektro-auto,78'970,8406,2022.0,299.0,blau,8406.0,11.54,ZH,230.0,Winterthur,10347.0,ZH,110.0,Winterthur,230,Winterthur,1922-01-01
1937,1669622809-2126,https://www.autolina.ch/elektro-auto,65'750,8712,2022.0,299.0,weiss,8712.0,74.77,ZH,158.0,Stäfa,10363.0,ZH,107.0,Meilen,158,Stäfa,1848-09-12
1938,1669622809-2127,https://www.autolina.ch/elektro-auto,63'500,6330,2021.0,265.0,schwarz,6330.0,77.51,ZG,1702.0,Cham,11397.0,ZG,900.0,Kt. Zug,1702,Cham,1848-09-12
1939,1669622809-2128,https://www.autolina.ch/elektro-auto,69'900,3770,2022.0,299.0,silber,3770.0,0.77,BE,791.0,Boltigen,15275.0,BE,248.0,Obersimmental-Saanen,791,Boltigen,2010-01-01
1940,1669622809-2129,https://www.autolina.ch/elektro-auto,37'300,4900,2020.0,204.0,weiss,4900.0,98.04,BE,329.0,Langenthal,16606.0,BE,244.0,Oberaargau,329,Langenthal,2021-01-01
1941,1669622809-2130,https://www.autolina.ch/elektro-auto,69'960,1216,,229.0,sonstiges,1216.0,0.07,GE,6623.0,Le Grand-Saconnex,12606.0,GE,2500.0,Cant. de Genève,6623,Le Grand-Saconnex,1848-09-12
1942,1669622809-2131,https://www.autolina.ch/elektro-auto,95'400,1260,,408.0,sonstiges,1260.0,100.0,VD,5724.0,Nyon,14659.0,VD,2228.0,Nyon,5724,Nyon,2006-09-01
1943,1669622809-2132,https://www.autolina.ch/elektro-auto,98'500,5070,,408.0,schwarz,5070.0,100.0,AG,4163.0,Frick,11953.0,AG,1906.0,Laufenburg,4163,Frick,1848-09-12
1944,1669622809-2133,https://www.autolina.ch/elektro-auto,43'400,9403,,204.0,grau,9403.0,99.83,SG,3213.0,Goldach,14384.0,SG,1722.0,Rorschach,3213,Goldach,2003-01-01
1945,1669622809-2134,https://www.autolina.ch/elektro-auto,49'800,8706,2022.0,184.0,beige,8706.0,100.0,ZH,156.0,Meilen,12408.0,ZH,107.0,Meilen,156,Meilen,1848-09-12
1946,1669622809-2135,https://www.autolina.ch/elektro-auto,62'616,5610,,184.0,weiss,5610.0,0.54,AG,4080.0,Villmergen,15386.0,AG,1903.0,Bremgarten,4080,Villmergen,2010-01-01
1947,1669622809-2136,https://www.autolina.ch/elektro-auto,35'400,9245,,150.0,weiss,9245.0,0.71,SG,3423.0,Niederhelfenschwil,14460.0,SG,1728.0,Wil,3423,Niederhelfenschwil,2003-01-01
1948,1669622809-2137,https://www.autolina.ch/elektro-auto,57'850,1870,,170.0,weiss,1870.0,64.14,VS,6153.0,Monthey,12323.0,VS,2308.0,Monthey,6153,Monthey,1848-09-12
1950,1669622809-2139,https://www.autolina.ch/elektro-auto,39'250,8570,,136.0,grau,8570.0,1.96,TG,4891.0,Berg (TG),15461.0,TG,2015.0,Weinfelden,4891,Berg (TG),2011-01-01
1951,1669622809-2140,https://www.autolina.ch/elektro-auto,37'710,1121,,136.0,grau,1121.0,100.0,VD,5622.0,Bremblens,14770.0,VD,2227.0,Morges,5622,Bremblens,2006-09-01
1952,1669622809-2141,https://www.autolina.ch/elektro-auto,66'900,1219,2022.0,299.0,silber,1219.0,51.74,GE,6643.0,Vernier,10918.0,GE,2500.0,Cant. de Genève,6643,Vernier,1848-09-12
1953,1669622809-2142,https://www.autolina.ch/elektro-auto,51'888,8048,,170.0,sonstiges,8048.0,5.92,ZH,261.0,Zürich,13688.0,ZH,112.0,Zürich,261,Zürich,1990-01-01
1954,1669622809-2143,https://www.autolina.ch/elektro-auto,35'800,8500,2022.0,136.0,rot,8500.0,0.35,ZH,220.0,Hagenbuch,12001.0,ZH,110.0,Winterthur,220,Hagenbuch,1848-09-12
1955,1669622809-2144,https://www.autolina.ch/elektro-auto,99'000,8304,,408.0,blau,8304.0,100.0,ZH,69.0,Wallisellen,10451.0,ZH,103.0,Bülach,69,Wallisellen,1916-01-01
1956,1669622809-2145,https://www.autolina.ch/elektro-auto,81'800,8304,,292.0,grau,8304.0,100.0,ZH,69.0,Wallisellen,10451.0,ZH,103.0,Bülach,69,Wallisellen,1916-01-01
1957,1669622809-2146,https://www.autolina.ch/elektro-auto,41'227,3322,,122.0,weiss,3322.0,100.0,BE,543.0,Mattstetten,15122.0,BE,246.0,Bern-Mittelland,543,Mattstetten,2010-01-01
1958,1669622809-2147,https://www.autolina.ch/elektro-auto,49'990,4053,2022.0,204.0,blau,4053.0,9.42,BS,2701.0,Basel,11693.0,BS,1200.0,Kt. Basel-Stadt,2701,Basel,1908-01-01
1959,1669622809-2148,https://www.autolina.ch/elektro-auto,33'300,5102,2022.0,136.0,silber,5102.0,99.04,AG,4206.0,Rupperswil,12833.0,AG,1907.0,Lenzburg,4206,Rupperswil,1848-09-12
1960,1669622809-2149,https://www.autolina.ch/elektro-auto,149'990,4310,,476.0,grau,4310.0,98.5,AG,4258.0,Rheinfelden,12911.0,AG,1909.0,Rheinfelden,4258,Rheinfelden,1848-09-12
1961,1669622809-2150,https://www.autolina.ch/elektro-auto,18'850,3960,,16.0,weiss,3960.0,70.93,VS,6248.0,Sierre,13227.0,VS,2311.0,Sierre,6248,Sierre,1972-10-01
1962,1669622809-2151,https://www.autolina.ch/elektro-auto,38'800,8406,,136.0,rot,8406.0,11.54,ZH,230.0,Winterthur,10347.0,ZH,110.0,Winterthur,230,Winterthur,1922-01-01
1963,1669622809-2152,https://www.autolina.ch/elektro-auto,38'500,7323,2021.0,184.0,weiss,7323.0,54.38,SG,3297.0,Vilters-Wangs,14417.0,SG,1725.0,Sarganserland,3297,Vilters-Wangs,2003-01-01
1964,1669622809-2153,https://www.autolina.ch/elektro-auto,41'750,9322,,136.0,grau,9322.0,38.99,TG,4411.0,Egnach,15402.0,TG,2011.0,Arbon,4411,Egnach,2011-01-01
1965,1669622809-2154,https://www.autolina.ch/elektro-auto,37'800,9322,,136.0,rot,9322.0,38.99,TG,4411.0,Egnach,15402.0,TG,2011.0,Arbon,4411,Egnach,2011-01-01
1966,1669622809-2155,https://www.autolina.ch/elektro-auto,40'900,8404,,184.0,silber,8404.0,17.4,ZH,230.0,Winterthur,10347.0,ZH,110.0,Winterthur,230,Winterthur,1922-01-01
1967,1669622809-2156,https://www.autolina.ch/elektro-auto,137'300,8623,,476.0,weiss,8623.0,32.41,ZH,121.0,Wetzikon (ZH),10277.0,ZH,105.0,Hinwil,121,Wetzikon (ZH),1848-09-12
1968,1669622809-2157,https://www.autolina.ch/elektro-auto,50'880,9542,,204.0,grau,9542.0,72.24,TG,4746.0,Münchwilen (TG),15407.0,TG,2014.0,Münchwilen,4746,Münchwilen (TG),2011-01-01
1969,1669622809-2158,https://www.autolina.ch/elektro-auto,62'980,9542,,300.0,rot,9542.0,72.24,TG,4746.0,Münchwilen (TG),15407.0,TG,2014.0,Münchwilen,4746,Münchwilen (TG),2011-01-01
1970,1669622809-2159,https://www.autolina.ch/elektro-auto,55'990,9542,,204.0,rot,9542.0,72.24,TG,4746.0,Münchwilen (TG),15407.0,TG,2014.0,Münchwilen,4746,Münchwilen (TG),2011-01-01
1971,1669622809-2160,https://www.autolina.ch/elektro-auto,58'550,9542,,204.0,weiss,9542.0,72.24,TG,4746.0,Münchwilen (TG),15407.0,TG,2014.0,Münchwilen,4746,Münchwilen (TG),2011-01-01
1972,1669622809-2161,https://www.autolina.ch/elektro-auto,85'900,9542,2021.0,503.0,weiss,9542.0,72.24,TG,4746.0,Münchwilen (TG),15407.0,TG,2014.0,Münchwilen,4746,Münchwilen (TG),2011-01-01
1973,1669622809-2162,https://www.autolina.ch/elektro-auto,38'100,3072,,136.0,braun,3072.0,0.06,BE,351.0,Bern,15029.0,BE,246.0,Bern-Mittelland,351,Bern,2010-01-01
1974,1669622809-2163,https://www.autolina.ch/elektro-auto,38'900,3072,,136.0,grau,3072.0,0.06,BE,351.0,Bern,15029.0,BE,246.0,Bern-Mittelland,351,Bern,2010-01-01
1975,1669622809-2164,https://www.autolina.ch/elektro-auto,104'070,6010,2022.0,408.0,grau,6010.0,83.38,LU,1059.0,Kriens,15576.0,LU,312.0,Luzern-Land,1059,Kriens,2013-01-01
1976,1669622809-2165,https://www.autolina.ch/elektro-auto,20'790,8500,,45.0,schwarz,8500.0,0.35,ZH,220.0,Hagenbuch,12001.0,ZH,110.0,Winterthur,220,Hagenbuch,1848-09-12
1977,1669622809-2166,https://www.autolina.ch/elektro-auto,29'700,6030,2022.0,136.0,weiss,6030.0,0.15,LU,1051.0,Adligenswil,15538.0,LU,312.0,Luzern-Land,1051,Adligenswil,2013-01-01
1978,1669622809-2167,https://www.autolina.ch/elektro-auto,52'320,8910,,136.0,weiss,8910.0,85.66,ZH,2.0,Affoltern am Albis,11742.0,ZH,101.0,Affoltern,2,Affoltern am Albis,1848-09-12
1979,1669622809-2168,https://www.autolina.ch/elektro-auto,79'490,8645,2021.0,299.0,sonstiges,8645.0,67.43,SG,3340.0,Rapperswil-Jona,14925.0,SG,1726.0,See-Gaster,3340,Rapperswil-Jona,2007-01-01
1980,1669622809-2169,https://www.autolina.ch/elektro-auto,65'990,8304,2022.0,242.0,schwarz,8304.0,100.0,ZH,69.0,Wallisellen,10451.0,ZH,103.0,Bülach,69,Wallisellen,1916-01-01
1981,1669622809-2170,https://www.autolina.ch/elektro-auto,36'450,4416,,136.0,rot,4416.0,99.49,BL,2823.0,Bubendorf,13768.0,BL,1303.0,Liestal,2823,Bubendorf,1994-01-01
1982,1669622809-2171,https://www.autolina.ch/elektro-auto,35'990,2540,,136.0,weiss,2540.0,100.0,SO,2546.0,Grenchen,12076.0,SO,1107.0,Lebern,2546,Grenchen,1848-09-12
1983,1669622809-2172,https://www.autolina.ch/elektro-auto,47'900,8610,2022.0,204.0,sonstiges,8610.0,78.4,ZH,198.0,Uster,10940.0,ZH,109.0,Uster,198,Uster,1848-09-12
1984,1669622809-2173,https://www.autolina.ch/elektro-auto,42'726,4922,,122.0,weiss,4922.0,0.87,BE,321.0,Aarwangen,15007.0,BE,244.0,Oberaargau,321,Aarwangen,2010-01-01
1985,1669622809-2174,https://www.autolina.ch/elektro-auto,41'110,3232,,136.0,weiss,3232.0,0.93,BE,492.0,Erlach,15101.0,BE,243.0,Seeland,492,Erlach,2010-01-01
1986,1669622809-2175,https://www.autolina.ch/elektro-auto,32'400,6014,2022.0,136.0,weiss,6014.0,11.75,LU,1061.0,Luzern,15600.0,LU,311.0,Luzern-Stadt,1061,Luzern,2013-01-01
1987,1669622809-2176,https://www.autolina.ch/elektro-auto,36'490,3232,2022.0,136.0,weiss,3232.0,0.93,BE,492.0,Erlach,15101.0,BE,243.0,Seeland,492,Erlach,2010-01-01
1988,1669622809-2177,https://www.autolina.ch/elektro-auto,23'333,8400,2020.0,136.0,weiss,8400.0,38.24,ZH,230.0,Winterthur,10347.0,ZH,110.0,Winterthur,230,Winterthur,1922-01-01
1989,1669622809-2178,https://www.autolina.ch/elektro-auto,69'999,6343,,266.0,weiss,6343.0,100.0,ZG,1707.0,Risch,12931.0,ZG,900.0,Kt. Zug,1707,Risch,1848-09-12
1990,1669622809-2179,https://www.autolina.ch/elektro-auto,65'900,6010,2022.0,242.0,weiss,6010.0,83.38,LU,1059.0,Kriens,15576.0,LU,312.0,Luzern-Land,1059,Kriens,2013-01-01
1991,1669622809-2180,https://www.autolina.ch/elektro-auto,49'888,8048,,170.0,sonstiges,8048.0,5.92,ZH,261.0,Zürich,13688.0,ZH,112.0,Zürich,261,Zürich,1990-01-01
1992,1669622809-2181,https://www.autolina.ch/elektro-auto,50'888,8048,,170.0,sonstiges,8048.0,5.92,ZH,261.0,Zürich,13688.0,ZH,112.0,Zürich,261,Zürich,1990-01-01
1993,1669622809-2182,https://www.autolina.ch/elektro-auto,59'350,6370,,204.0,blau,6370.0,62.44,NW,1508.0,Oberdorf (NW),12556.0,NW,700.0,Kt. Nidwalden,1508,Oberdorf (NW),1850-01-01
1994,1669622809-2183,https://www.autolina.ch/elektro-auto,54'900,7180,2022.0,306.0,weiss,7180.0,61.92,GR,3982.0,Disentis/Mustér,16039.0,GR,1850.0,Surselva,3982,Disentis/Mustér,2017-01-01
1995,1669622809-2184,https://www.autolina.ch/elektro-auto,35'900,1800,2022.0,136.0,weiss,1800.0,100.0,VD,5890.0,Vevey,14872.0,VD,2230.0,Riviera-Pays-d'Enhaut,5890,Vevey,2006-09-01
1996,1669622809-2185,https://www.autolina.ch/elektro-auto,37'180,1800,,136.0,schwarz,1800.0,100.0,VD,5890.0,Vevey,14872.0,VD,2230.0,Riviera-Pays-d'Enhaut,5890,Vevey,2006-09-01
1997,1669622809-2186,https://www.autolina.ch/elektro-auto,165'000,8117,2021.0,761.0,weiss,8117.0,50.13,ZH,193.0,Fällanden,12248.0,ZH,109.0,Uster,193,Fällanden,1848-09-12
1998,1669622809-2187,https://www.autolina.ch/elektro-auto,37'990,9450,2021.0,136.0,grau,9450.0,0.09,AR,3022.0,Gais,12077.0,AR,1502.0,Mittelland,3022,Gais,1848-09-12
1999,1669622809-2188,https://www.autolina.ch/elektro-auto,41'900,2802,,204.0,blau,2802.0,99.6,JU,6712.0,Develier,13283.0,JU,2601.0,Delémont,6712,Develier,1979-01-01
2000,1669622809-2189,https://www.autolina.ch/elektro-auto,21'500,3613,2015.0,115.0,weiss,3613.0,11.31,BE,928.0,Heimberg,15326.0,BE,247.0,Thun,928,Heimberg,2010-01-01
2001,1669622809-2190,https://www.autolina.ch/elektro-auto,93'900,1227,,408.0,schwarz,1227.0,99.88,GE,6608.0,Carouge (GE),11400.0,GE,2500.0,Cant. de Genève,6608,Carouge (GE),1848-09-12
